01:53:10.563,42
01:53:15.527,42
01:53:20.569,42
01:53:25.557,42
01:53:30.560,42
01:53:35.538,42
01:53:40.541,42
01:53:45.535,42
01:53:50.528,42
01:53:55.530,42
01:54:00.564,42
01:54:05.526,42
01:54:10.612,42
01:54:15.566,42
01:54:20.543,42
01:54:25.537,42
01:54:30.541,42
01:54:35.532,42
01:54:40.551,42
01:54:45.547,42.5
01:54:50.562,42.5
01:54:55.532,42.5
01:55:00.535,42.5
01:55:05.549,42.5
01:55:10.532,42.5
01:55:15.528,42.5
01:55:20.555,42.6
01:55:25.554,43
01:55:30.568,43
01:55:35.543,43
01:55:40.551,43
01:55:45.557,43
01:55:50.553,43
01:55:55.540,43
01:56:00.573,43
01:56:05.548,43
01:56:10.553,43.5
01:56:15.530,43.5
01:56:20.583,43.5
01:56:25.555,43.5
01:56:30.542,43.5
01:56:35.560,43.5
